Book Id,Title,Author,Author l-f,Additional Authors,ISBN,ISBN13,My Rating,Average Rating,Publisher,Binding,Number of Pages,Year Published,Original Publication Year,Date Read,Date Added,Bookshelves,Bookshelves with positions,Exclusive Shelf,My Review,Spoiler,Private Notes,Read Count,Owned Copies
26252859,"The Hidden Oracle (The Trials of Apollo, #1)",Rick Riordan,"Riordan, Rick",,148473274X,9781484732748,4,4.19,Disney-Hyperion,Hardcover,384,2016,2016,1/27/18,10/8/15,,,read,,,,1,0
18705209,"The Blood of Olympus (The Heroes of Olympus, #5)",Rick Riordan,"Riordan, Rick",,1484724917,9781423146735,5,4.43,Disney-Hyperion Books,Hardcover,516,2014,2014,1/23/18,1/23/18,,,read,"Do not start this series thinking it’s all about Percy Jackson, cause man, it was difficult for me for awhile there. I get intensely loyal to a character after reading from their perspective, so when Jason and Percy had a showdown in Kansas, I want Percy to kill that freaking blond all-american boy sooo bad.<br/><br/>Anyway, don’t enter this series with any expectations. The shifting perspectives I grew to like, but it was difficult in this book since the perspectives are so limited. We did not hear from Percy or Annabeth at all, my two favorite characters.<br/><br/>However loyal I may be, though, I must admit the newcomers were enjoyable. While I will forever dislike Jason, I appreciated that Rick gave him some glasses. That was a nice touch. It’s about time a hero doesn’t have perfect vision.<br/><br/>My favorite parts about this book were Nico and Reyna. It was so refreshing to be inside Nico’s head, understand a bit more about how this kid thinks. In the Percy Jackson series, I had no idea how he felt. We saw a new depth to him here. And REYNA was BADASS. I love how Rick weaves story lines from previous books into the Heroes of Olympus series. This girl rivals Annabeth in badassery. <br/><br/>I giggled A LOT throughout this book. As usual, the humor is perfect, and the references to the beloved quirks of our characters make me soo happy.<br/><br/>Lastly, Rick Riordan, I NEED a book centered on NICO. HOW EPICALLY ADORABLE AND FANTABULOUS WOULD THAT BE????",,,1,0
12127810,"The House of Hades (The Heroes of Olympus, #4)",Rick Riordan,"Riordan, Rick",,1423146727,9781423146728,4,4.56,Disney-Hyperion Books,Hardcover,597,2013,2013,1/5/18,11/9/14,,,read,,,,1,0
12127750,"The Mark of Athena (The Heroes of Olympus, #3)",Rick Riordan,"Riordan, Rick",,1423140605,9781423140603,5,4.47,Disney-Hyperion Books,Hardcover,586,2012,2012,1/4/18,11/9/14,,,read,,,,1,0
9520360,"The Son of Neptune (The Heroes of Olympus, #2)",Rick Riordan,"Riordan, Rick",,1423140591,9781423140597,5,4.42,Disney-Hyperion Books,Hardcover,521,2011,2011,1/2/18,1/17/13,,,read,,,,1,0
7736182,"The Lost Hero (The Heroes of Olympus, #1)",Rick Riordan,"Riordan, Rick",,142311339X,9781423113393,4,4.32,Disney-Hyperion Books,Hardcover,553,2010,2010,1/1/18,1/1/18,,,read,,,,1,0
30653853,"The Upside of Unrequited (Simonverse, #2)",Becky Albertalli,"Albertalli, Becky",,0062348701,9780062348708,4,3.91,Balzer + Bray,Hardcover,336,2017,2017,12/29/17,12/29/17,,,read,,,,1,0
19547856,"Simon vs. the Homo Sapiens Agenda (Simonverse, #1)",Becky Albertalli,"Albertalli, Becky",,0062348671,9780062348678,5,4.19,Balzer + Bray,Hardcover,303,2015,2015,12/28/17,12/28/17,,,read,,,,1,0
4502507,"The Last Olympian (Percy Jackson and the Olympians, #5)",Rick Riordan,"Riordan, Rick",,0739380338,9780739380338,5,4.53,,Audio CD,387,2009,2009,12/27/17,9/3/15,,,read,,,,1,0
2120932,"The Battle of the Labyrinth (Percy Jackson and the Olympians, #4)",Rick Riordan,"Riordan, Rick",,,,5,4.41,Hyperion Books for Children,Hardcover,361,2008,2008,12/27/17,3/6/13,,,read,,,,1,0
28186,"The Sea of Monsters (Percy Jackson and the Olympians, #2)",Rick Riordan,"Riordan, Rick",,0786856866,9780786856862,4,4.24,Hyperion Books,Hardcover,279,2006,2006,12/20/17,9/3/15,,,read,,,,1,0
561456,"The Titan's Curse (Percy Jackson and the Olympians, #3)",Rick Riordan,"Riordan, Rick",,0141382899,9780141382890,5,4.36,Puffin Books,Paperback,320,2007,2007,12/16/17,9/3/15,,,read,,,,1,0
28187,"The Lightning Thief (Percy Jackson and the Olympians, #1)",Rick Riordan,"Riordan, Rick",,,,4,4.29,Disney Hyperion Books,Paperback,377,2006,2005,12/13/17,11/1/14,,,read,,,,1,0
18335634,"Clockwork Princess (The Infernal Devices, #3)",Cassandra Clare,"Clare, Cassandra",,1406321346,9781406321340,5,4.56,Walker Books Ltd,Paperback,567,2013,2013,11/28/17,5/13/15,,,read,,,,1,0
10025305,"Clockwork Prince (The Infernal Devices, #2)",Cassandra Clare,"Clare, Cassandra",,1416975888,9781416975885,5,4.43,Margaret K. McElderry Books,Hardcover,498,2011,2011,11/22/17,12/15/17,,,read,,,,1,0
19063,The Book Thief,Markus Zusak,"Zusak, Markus",,,,5,4.39,Alfred A. Knopf,Hardcover,552,2006,2006,11/18/17,11/18/17,,,read,,,,1,0
8755785,"City of Heavenly Fire (The Mortal Instruments, #6)",Cassandra Clare,"Clare, Cassandra",,1481426303,9781481426305,5,4.4,Margaret K. McElderry Books,Hardcover,725,2014,2014,11/18/17,2/28/13,,,read,,,,1,0
7171637,"Clockwork Angel (The Infernal Devices, #1)",Cassandra Clare,"Clare, Cassandra",,1416975861,9781416975861,5,4.32,Margaret K. McElderry Books,Hardcover,479,2010,2010,11/12/17,9/3/15,,,read,,,,1,0
28421168,"Renegades (Renegades, #1)",Marissa Meyer,"Meyer, Marissa",,1250044669,9781250044662,4,4.14,Feiwel & Friends,Hardcover,552,2017,2017,11/12/17,8/30/16,,,read,Ending was disappointing ,,,1,0
133518,The Things They Carried,Tim O'Brien,"O'Brien, Tim",,0767902890,9780767902892,5,4.14,Broadway,Paperback,246,1998,,11/1/17,11/18/17,,,read,,,,1,0
4588,Extremely Loud & Incredibly Close,Jonathan Safran Foer,"Foer, Jonathan Safran",,0618711651,9780618711659,4,3.97,Mariner Books,Paperback,326,2006,2005,10/12/17,11/18/17,,,read,,,,1,0
8755776,"City of Lost Souls (The Mortal Instruments, #5)",Cassandra Clare,"Clare, Cassandra",,1442416866,9781442416864,5,4.23,Margaret K. McElderry Books,Hardcover,535,2012,2012,7/27/17,7/27/17,,,read,,,,1,0
6752378,"City of Fallen Angels (The Mortal Instruments, #4)",Cassandra Clare,"Clare, Cassandra",,1442403543,9781442403543,5,4.09,Margaret K. McElderry Books,Hardcover,425,2011,2011,7/25/17,7/27/17,,,read,,,,1,0
3777732,"City of Glass (The Mortal Instruments, #3)",Cassandra Clare,"Clare, Cassandra",Mette Egerod,1416914307,9781416914303,5,4.29,Margaret K. McElderry Books,Hardcover,541,2009,2009,7/24/17,1/17/13,,,read,,,,1,0
1582996,"City of Ashes (The Mortal Instruments, #2)",Cassandra Clare,"Clare, Cassandra",,1416914293,9781416914297,5,4.13,Margaret K. McElderry Books,Hardcover,453,2008,2008,7/22/17,1/17/13,,,read,,,,1,0
32048554,Windfall,Jennifer E. Smith,"Smith, Jennifer E.",,039955937X,9780399559372,3,3.68,Delacorte Press,Hardcover,416,2017,2017,7/20/17,7/27/17,,,read,,,,1,0
256683,"City of Bones (The Mortal Instruments, #1)",Cassandra Clare,"Clare, Cassandra",,1416914285,9781416914280,5,4.08,Margaret K. McElderry Books,Hardcover,485,2007,2007,7/19/17,1/17/13,,,read,,,,1,0
12813630,The Coldest Girl in Coldtown,Holly Black,"Black, Holly",,0316213101,9780316213103,5,3.84,"Little, Brown Books for Young Readers",Hardcover,419,2013,2013,7/5/17,10/24/14,,,read,,,,1,0
30312891,"Lord of Shadows (The Dark Artifices, #2)",Cassandra Clare,"Clare, Cassandra",,1442468408,9781442468405,5,4.43,Margaret K. McElderry Books,Hardcover,699,2017,2017,6/24/17,3/18/16,,,read,*reread in April of 2019,,,1,0
25494343,"Lady Midnight (The Dark Artifices, #1)",Cassandra Clare,"Clare, Cassandra",,1442468351,9781442468351,5,4.37,Margaret K. McElderry Books,Hardcover,688,2016,2016,6/16/17,3/18/16,,,read,That was AMAZING. I read it in one day. It absolutely ruined me.<br/>REREAD: June 2017,,,1,0
23766634,"A Court of Wings and Ruin (A Court of Thorns and Roses, #3)",Sarah J. Maas,"Maas, Sarah J.",,1408857901,9781408857908,4,4.45,Bloomsbury Publishing,Paperback,705,2017,2017,6/10/17,5/28/16,,,read,,,,1,0
17927395,"A Court of Mist and Fury (A Court of Thorns and Roses, #2)",Sarah J. Maas,"Maas, Sarah J.",,,,5,4.63,Bloomsbury USA Childrens,Kindle Edition,626,2016,2016,5/24/17,10/20/15,,,read,,,,1,0
355697,All Quiet on the Western Front,Erich Maria Remarque,"Remarque, Erich Maria",Arthur Wesley Wheen,0449213943,9780449213940,0,4.04,Ballantine Books,Mass Market Paperback,296,1987,1928,5/4/17,6/16/17,,,read,,,,1,0
1617,"Night  (The Night Trilogy, #1)",Elie Wiesel,"Wiesel, Elie","Marion Wiesel, François Mauriac",,,5,4.36,Hill & Wang,Paperback,115,2006,1956,4/29/17,6/16/17,,,read,,,,1,0
20820994,I'll Give You the Sun,Jandy Nelson,"Nelson, Jandy",,0803734964,9780803734968,5,4.16,Dial Books,Hardcover,371,2014,2014,1/29/17,10/24/14,,,read,,,,1,0
8909152,Attachments,Rainbow Rowell,"Rowell, Rainbow",,,,4,3.88,Dutton,Hardcover,323,2011,2011,1/17/17,1/29/17,,,read,,,,1,0
23299512,"This Savage Song (Monsters of Verity, #1)",Victoria Schwab,"Schwab, Victoria",,0062380877,9780062380876,5,4.05,Greenwillow Books,ebook,464,2016,2016,12/25/16,6/17/16,,,read,,,,1,0
24909346,"Gemina (The Illuminae Files, #2)",Amie Kaufman,"Kaufman, Amie",Jay Kristoff,0553499173,9780553499179,4,4.45,Knopf Books for Young Readers,ebook,672,2016,2016,12/24/16,11/27/15,,,read,,,,1,0
18584855,Heartless,Marissa Meyer,"Meyer, Marissa",,1250044650,9781250044655,5,4.09,Feiwel & Friends,Hardcover,464,2016,2016,11/13/16,10/24/14,,,read,That was devastating. ,,,1,0
9460487,"Miss Peregrine's Home for Peculiar Children (Miss Peregrine's Peculiar Children, #1)",Ransom Riggs,"Riggs, Ransom",,,,4,3.92,Quirk,Hardcover,352,2011,2011,11/10/16,10/24/14,,,read,,,,1,0
6101718,"The Magicians (The Magicians, #1)",Lev Grossman,"Grossman, Lev",,0670020559,9780670020553,5,3.53,Viking,Hardcover,402,2009,2009,10/6/16,7/4/15,,,read,,,,1,0
26795352,"My Lady Jane (The Lady Janies, #1)",Cynthia Hand,"Hand, Cynthia","Brodi Ashton, Jodi Meadows",0062391747,9780062391742,4,4.05,HarperTeen,Hardcover,491,2016,2016,9/4/16,1/5/16,,,read,,,,1,0
20922826,What We Saw,Aaron Hartzler,"Hartzler, Aaron",,,,5,4.07,Harper Teen,Kindle Edition,336,2015,2015,8/27/16,8/27/16,,,read,,,,1,0
6482837,Before I Fall,Lauren Oliver,"Oliver, Lauren",,0061726818,9780061726811,5,3.89,HarperCollins,Paperback,470,2010,2010,8/27/16,8/26/16,,,read,,,,1,0
10165761,"Quintana of Charyn (Lumatere Chronicles, #3)",Melina Marchetta,"Marchetta, Melina",,0670076244,9780670076246,5,4.31,Viking Australia,Paperback,516,2012,2012,8/19/16,8/19/16,,,read,,,,1,0
10165727,"Froi of the Exiles (Lumatere Chronicles, #2)",Melina Marchetta,"Marchetta, Melina",,0670076082,9780670076086,5,4.29,Viking Australia,Paperback,593,2011,2011,8/14/16,6/26/16,,,read,Melina Marchetta is an artist ,,,1,0
15812724,What Happened to Goodbye,Sarah Dessen,"Dessen, Sarah",,0142423831,9780142423837,4,3.95,Speak,Paperback,402,2013,2011,8/9/16,7/2/16,,,read,,,,1,0
51738,Just Listen,Sarah Dessen,"Dessen, Sarah",,0670061050,9780670061051,4,4.05,Viking Books,Hardcover,371,2006,2006,8/8/16,7/4/16,,,read,,,,1,0
29056083,"Harry Potter and the Cursed Child: Parts One and Two (Harry Potter, #8)",John Tiffany,"Tiffany, John","Jack Thorne, J.K. Rowling",,,4,3.51,"Little, Brown",Hardcover,343,2016,2016,8/7/16,2/14/16,,,read,,,,1,0
5664985,Along for the Ride,Sarah Dessen,"Dessen, Sarah",,0670011940,9780670011940,4,4.04,Viking Books for Young Readers,Hardcover,383,2009,2009,8/5/16,7/4/16,,,read,,,,1,0
22297294,Girl Against the Universe,Paula Stokes,"Stokes, Paula",,,,3,4.11,HarperTeen,Kindle Edition,400,2016,2016,8/2/16,6/23/16,,,read,,,,1,0
18660447,The Fill-In Boyfriend,Kasie West,"West, Kasie",,006233638X,9780062336385,3,3.9,HarperTeen,Paperback,352,2015,2015,7/31/16,11/9/14,,,read,,,,1,0
23308084,"The Rose & the Dagger (The Wrath and the Dawn, #2)",Renée Ahdieh,"Ahdieh, Renée",,0399171622,9780399171628,5,4.06,G.P. Putnam's Sons Books for Young Readers,Hardcover,416,2016,2016,7/30/16,7/25/16,,,read,,,,1,0
23174274,"Glass Sword (Red Queen, #2)",Victoria Aveyard,"Aveyard, Victoria",,0062310666,9780062310668,4,3.82,HarperTeen,Hardcover,444,2016,2016,7/29/16,2/16/16,,,read,,,,1,0
17878931,"Red Queen (Red Queen, #1)",Victoria Aveyard,"Aveyard, Victoria",,1409151174,9781409151173,4,4.02,Orion,Hardcover,383,2015,2015,7/27/16,12/7/14,,,read,*reread,,,1,0
18798983,"The Wrath and the Dawn (The Wrath and the Dawn, #1)",Renée Ahdieh,"Ahdieh, Renée",,0399171614,9780399171611,5,4.07,G.P. Putnam's Sons Books for Young Readers,Hardcover,416,2015,2015,7/25/16,5/10/15,,,read,,,,1,0
27190613,"And I Darken (The Conqueror's Saga, #1)",Kiersten White,"White, Kiersten",,0553522310,9780553522310,4,3.83,Delacorte Press,Hardcover,475,2016,2016,7/24/16,2/10/16,,,read,,,,1,0
25721507,The Way to Game the Walk of Shame,Jenn P. Nguyen,"Nguyen, Jenn P.",,1250084075,9781250084071,3,3.78,Macmillan/Swoon Reads,Paperback,306,2016,2016,7/23/16,7/4/16,,,read,,,,1,0
17378527,"The Raven King (The Raven Cycle, #4)",Maggie Stiefvater,"Stiefvater, Maggie",,0545424984,9780545424981,4,4.26,Scholastic Press,Hardcover,439,2016,2016,7/22/16,7/11/16,,,read,,,,1,0
17378508,"Blue Lily, Lily Blue (The Raven Cycle, #3)",Maggie Stiefvater,"Stiefvater, Maggie",,0545424968,9780545424967,4,4.27,Scholastic Press,Hardcover,391,2014,2014,7/11/16,7/9/16,,,read,,,,1,0
20443235,"The Winner's Kiss (The Winner's Trilogy, #3)",Marie Rutkoski,"Rutkoski, Marie",,0374384738,9780374384739,5,4.22," Farrar, Straus and Giroux ",Hardcover,486,2016,2016,7/7/16,12/31/15,,,read,,,,1,0
17347389,"The Dream Thieves (The Raven Cycle, #2)",Maggie Stiefvater,"Stiefvater, Maggie",,0545424941,9780545424943,4,4.23,Scholastic Press,Hardcover,439,2013,2013,7/6/16,6/2/16,,,read,,,,1,0
17290266,The Infinite Moment of Us,Lauren Myracle,"Myracle, Lauren",,1419707930,9781419707933,4,3.18,Amulet Books,Hardcover,316,2013,2013,7/1/16,7/1/16,,,read,,,,1,0
18295852,The Geography of You and Me,Jennifer E. Smith,"Smith, Jennifer E.",,0316254770,9780316254779,4,3.65,Poppy,Hardcover,337,2014,2014,7/1/16,6/11/16,,,read,,,,1,0
18788613,Althea & Oliver,Cristina Moracho,"Moracho, Cristina",,0670785393,9780670785391,5,3.22,Viking Books for Young Readers,Hardcover,366,2014,2014,6/30/16,10/24/14,,,read,,,,1,0
4932435,"Finnikin of the Rock (Lumatere Chronicles, #1)",Melina Marchetta,"Marchetta, Melina",,0670072818,9780670072811,5,3.9,Viking Australia,Paperback,416,2008,2008,6/26/16,6/30/15,,,read,AMAZING,,,2,0
12033455,I've Got Your Number,Sophie Kinsella,"Kinsella, Sophie",,0385342063,9780385342063,4,3.94,The Dial Press,Hardcover,448,2012,2011,6/24/16,6/12/16,,,read,,,,1,0
23719270,"Vengeance Road (Vengeance Road, #1)",Erin Bowman,"Bowman, Erin",,0544466381,9780544466388,4,3.82,HMH Books for Young Readers,Hardcover,327,2015,2015,6/18/16,6/18/16,,,read,,,,1,0
33724,Can You Keep a Secret?,Sophie Kinsella,"Kinsella, Sophie",,0440241901,9780440241904,5,3.84,Dell Publishing Company,Paperback,374,2005,2003,6/12/16,3/11/15,,,read,OMG that was amazing ,,,1,0
15507958,"Me Before You (Me Before You, #1)",Jojo Moyes,"Moyes, Jojo",,0670026603,9780670026609,4,4.26,Pamela Dorman Books/Viking,Hardcover,369,2012,2012,6/11/16,6/5/16,,,read,,,,1,0
17675462,"The Raven Boys (The Raven Cycle, #1)",Maggie Stiefvater,"Stiefvater, Maggie",,0545424925,9780545424929,4,4.05,Scholastic Press,Hardcover,409,2012,2012,6/2/16,10/24/14,,,read,,,,1,0
17838528,The Unexpected Everything,Morgan Matson,"Matson, Morgan",,1481404547,9781481404549,3,4,Simon & Schuster Books for Young Readers,Hardcover,519,2016,2016,5/23/16,6/14/15,,,read,meh- disappointed ,,,1,0
43545,The Once and Future King,T.H. White,"White, T.H.",,0441627404,9780441627400,3,4.07,Ace,Mass Market Paperback,639,1987,1958,5/23/16,3/24/16,,,read,,,,1,0
12954620,"Falling Kingdoms (Falling Kingdoms, #1)",Morgan Rhodes,"Rhodes, Morgan",Michelle Rowen,1595145842,9781595145840,5,3.78,Razorbill,Hardcover,412,2012,2012,4/10/16,3/8/15,,,read,,,,1,0
9565548,"Grave Mercy (His Fair Assassin, #1)",Robin LaFevers,"LaFevers, Robin",,054762834X,9780547628349,4,3.89,Houghton Mifflin Harcourt,Hardcover,549,2012,2012,4/5/16,1/17/13,,,read,*reread from 2013*,,,1,0
606489,"The Arabian Nights: The Marvels and Wonders of The Thousand and One Nights, Volume 1 of 2",Jack D. Zipes,"Zipes, Jack D.","Daniel Beaumont, Richard Francis Burton",0451530594,9780451530592,3,4.03,Signet,Paperback,592,2007,800,3/14/16,3/1/16,,,read,,,,1,0
129876,The Ramayana: A Shortened Modern Prose Version of the Indian Epic,R.K. Narayan,"Narayan, R.K.","Pankaj Mishra, John      Lee",0143039679,9780143039679,3,3.92,Penguin Classics,Paperback,157,2006,1972,2/20/16,2/7/16,,,read,,,,1,0
20493997,100 Sideways Miles,Andrew  Smith,"Smith, Andrew",,1442444959,9781442444959,5,3.82,Simon &​ Schuster,Hardcover,277,2014,2014,2/15/16,10/24/14,,,read,,,,1,0
21793182,"Starflight (Starflight, #1)",Melissa Landers,"Landers, Melissa",,1484723244,9781484723241,5,3.85,Disney-Hyperion,Hardcover,362,2016,2016,2/14/16,1/14/16,,,read,sooooo addicting ,,,1,0
6,"Harry Potter and the Goblet of Fire (Harry Potter, #4)",J.K. Rowling,"Rowling, J.K.","Mary GrandPré, Jim Kay",,,5,4.56,Scholastic,Paperback,734,2002,2000,2/12/16,8/18/15,,,read,,,,1,0
5,"Harry Potter and the Prisoner of Azkaban (Harry Potter, #3)",J.K. Rowling,"Rowling, J.K.",Mary GrandPré,043965548X,9780439655484,5,4.58,Scholastic Inc.,Mass Market Paperback,435,2004,1999,2/3/16,8/18/15,,,read,,,,1,0
15881,"Harry Potter and the Chamber of Secrets (Harry Potter, #2)",J.K. Rowling,"Rowling, J.K.",Mary GrandPré,,,0,4.43,Arthur A. Levine Books,Hardcover,341,1999,1998,1/27/16,8/18/15,,,read,,,,1,0
21414439,"Truthwitch (The Witchlands, #1)",Susan Dennard,"Dennard, Susan",,,,0,3.86,Tor Teen,Kindle Edition,416,2016,2016,1/25/16,5/24/15,,,read,,,,1,0
20983362,"Passenger (Passenger, #1)",Alexandra Bracken,"Bracken, Alexandra",,1484715772,9781484715772,4,3.76,Disney-Hyperion,Hardcover,496,2016,2016,1/19/16,5/24/15,,,read,,,,1,0
7664334,Amy & Roger's Epic Detour,Morgan Matson,"Matson, Morgan",,1416990658,9781416990659,5,3.98,Simon & Schuster Books for Young Readers,Hardcover,343,2010,2010,1/15/16,10/24/14,,,read,FORGOT HOW MUCH I LOVE THIS BOOK,,,1,0
13206900,"Winter (The Lunar Chronicles, #4)",Marissa Meyer,"Meyer, Marissa",,0312642989,9780312642983,4,4.43,Feiwel & Friends,Hardcover,832,2015,2015,1/10/16,12/21/15,,,read,"That was good, but at the same time... really exhausting. ",,,1,0
20443207,"The Winner's Crime (The Winner's Trilogy, #2)",Marie Rutkoski,"Rutkoski, Marie",,0374384711,9780374384715,5,4.1,Farrar Straus Giroux ,ebook,416,2015,2015,12/31/15,4/6/15,,,read,,,,1,0
16069030,"The Winner's Curse (The Winner's Trilogy, #1)",Marie Rutkoski,"Rutkoski, Marie",,0374384681,9780374384685,4,3.96,Farrar Straus Giroux ,ebook,355,2014,2014,12/31/15,10/24/14,,,read,,,,1,0
20958632,The Darkest Part of the Forest,Holly Black,"Black, Holly",,0316213071,9780316213073,5,3.87,"Little, Brown Books for Young Readers",Hardcover,336,2015,2015,12/29/15,1/9/15,,,read,,,,1,0
6339664,"Hush, Hush (Hush, Hush, #1)",Becca Fitzpatrick,"Fitzpatrick, Becca",,1416989412,9781416989417,3,3.93,Simon & Schuster,Hardcover,391,2009,2009,12/26/15,12/26/15,,,read,,,,1,0
17287028,My Story,Elizabeth  Smart,"Smart, Elizabeth",Chris Stewart,1250040159,9781250040152,3,3.85,St. Martin's Press,Hardcover,308,2013,2013,12/25/15,12/25/15,,,read,,,,1,0
11500217,"Angelfall (Penryn & the End of Days, #1)",Susan Ee,"Ee, Susan",,144477851X,9781444778519,4,4.11,Hodder and Stoughton,Paperback,326,2013,2011,12/25/15,6/29/15,,,read,,,,1,0
13206828,"Cress (The Lunar Chronicles, #3)",Marissa Meyer,"Meyer, Marissa",,0312642970,9780312642976,5,4.42,Feiwel & Friends,Hardcover,552,2014,2014,12/22/15,12/21/15,,,read,,,,1,0
13206760,"Scarlet (The Lunar Chronicles, #2)",Marissa Meyer,"Meyer, Marissa",,0312642962,9780312642969,5,4.25,Feiwel & Friends,Hardcover,454,2013,2013,12/21/15,2/26/13,,,read,,,,1,0
3,"Harry Potter and the Sorcerer's Stone (Harry Potter, #1)",J.K. Rowling,"Rowling, J.K.",,,,5,4.47,Scholastic Inc,Hardcover,309,2003,1997,12/21/15,3/6/13,,,read,,,,1,0
11235712,"Cinder (The Lunar Chronicles, #1)",Marissa Meyer,"Meyer, Marissa",,0312641893,9780312641894,5,4.13,Feiwel & Friends,Hardcover,390,2012,2012,12/20/15,1/17/13,,,read,,,,1,0
60510,"Poison Study (Study, #1)",Maria V. Snyder,"Snyder, Maria V.",,0778324338,9780778324331,5,4.1,Mira,Paperback,427,2007,2005,12/14/15,6/24/13,,,read,reread... still in love,,,1,0
1382,The Odyssey,Homer,"Homer, Homer",,0374525749,9780374525743,4,3.8,"Farrar, Straus and Giroux",Paperback,515,1998,-700,12/4/15,11/5/15,,,read,,,,1,0
23395680,"Illuminae (The Illuminae Files, #1)",Amie Kaufman,"Kaufman, Amie",Jay Kristoff,0553499114,9780553499117,5,4.25,Knopf Books for Young Readers,Hardcover,608,2015,2015,11/27/15,5/24/15,,,read,,,,1,0
23305614,Finding Audrey,Sophie Kinsella,"Kinsella, Sophie",,0553536516,9780553536515,4,3.76,Delacorte Books for Young Readers,Hardcover,286,2015,2015,11/6/15,3/11/15,,,read,Linus is boyfriend goals ,,,1,0
23437156,"Six of Crows (Six of Crows, #1)",Leigh Bardugo,"Bardugo, Leigh",,,,4,4.49,Henry Holt & Company,Hardcover,465,2015,2015,11/3/15,10/24/14,,,read,,,,3,0
375802,"Ender’s Game (Ender's Saga, #1)",Orson Scott Card,"Card, Orson Scott",,0812550706,9780812550702,5,4.31,Tor,Mass Market Paperback,324,2004,1985,10/18/15,8/17/15,,,read,,,,1,0
18080923,"The Traitor (Divergent, #0.4)",Veronica Roth,"Roth, Veronica",,006228567X,9780062285676,0,4.15,Katherine Tegen Books,ebook,48,2014,2014,9/25/15,12/31/15,,,read,,,,1,0
18806240,Bone Gap,Laura Ruby,"Ruby, Laura",,,,5,3.82,Balzer + Bray,Kindle Edition,373,2015,2015,9/17/15,9/17/15,,,read,LOVED,,,1,0
1629601,The Disreputable History of Frankie Landau-Banks,E. Lockhart,"Lockhart, E.",,0786838183,9780786838189,5,3.81,"Little, Brown Books for Young Readers",Hardcover,345,2008,2008,9/13/15,9/13/15,,,read,,,,1,0
22907596,The Disreputable History of Frankie Landau-Banks,E. Lockhart,"Lockhart, E.",,1471404404,9781471404405,5,3.81,Hot Key Books,Paperback,342,2014,2008,9/13/15,9/11/15,,,read,,,,1,0
18081809,Landline,Rainbow Rowell,"Rowell, Rainbow",,1250049377,9781250049377,5,3.54,St. Martin's Press,Hardcover,320,2014,2014,9/4/15,9/4/15,,,read,Completely captivating,,,1,0
19549841,"Seraphina (Seraphina, #1)",Rachel Hartman,"Hartman, Rachel",,,,5,3.94,Random House Books for Young Readers,Hardcover,499,2013,2012,8/25/15,8/25/15,,,read,,,,1,0
13262783,"Every Day (Every Day, #1)",David Levithan,"Levithan, David",,0307931889,9780307931887,3,3.91,Knopf Books for Young Readers,Hardcover,322,2012,2012,8/19/15,11/12/14,,,read,,,,1,0
17399160,"Snow Like Ashes (Snow Like Ashes, #1)",Sara Raasch,"Raasch, Sara",,0062286927,9780062286925,4,3.89,Balzer + Bray,Hardcover,422,2014,2014,8/12/15,10/24/14,,,read,Started this book at 6pm and finished it this morning at two. So... that was a bit of a binge-read... BTW spotted the plot twist 60 pages in,,,1,0
5886881,Dark Places,Gillian Flynn,"Flynn, Gillian",,0307341569,9780307341563,5,3.95,Shaye Areheart Books,Hardcover,349,2009,2009,8/7/15,7/11/15,,,read,,,,1,0
6334,Never Let Me Go,Kazuo Ishiguro,"Ishiguro, Kazuo",,,,2,3.84,Vintage Books ,Paperback,288,2010,2005,7/30/15,3/8/15,,,read,,,,1,0
17668473,"Prisoner of Night and Fog (Prisoner of Night and Fog, #1)",Anne Blankman,"Blankman, Anne",,0062278819,9780062278814,5,4.04,Balzer + Bray,Hardcover,401,2014,2014,7/29/15,11/23/14,,,read,,,,1,0
11367726,Defending Jacob,William Landay,"Landay, William",,0385344228,9780385344227,5,3.99,Delacorte Press,Hardcover,421,2012,2012,7/25/15,7/24/15,,,read,,,,1,0
21569527,"The Heart of Betrayal (The Remnant Chronicles, #2)",Mary E. Pearson,"Pearson, Mary E.",,0805099247,9780805099249,4,4.22,Henry Holt and Co. (BYR),Hardcover,473,2015,2015,7/17/15,7/14/15,,,read,,,,1,0
16131484,"The Infinite Sea (The 5th Wave, #2)",Rick Yancey,"Yancey, Rick",,,,4,3.85,Putnam Juvenile,Kindle Edition,320,2014,2014,7/14/15,4/11/15,,,read,,,,1,0
16101128,"The 5th Wave (The 5th Wave, #1)",Rick Yancey,"Yancey, Rick",,0399162410,9780399162411,4,4.02,G.P. Putnam's Sons Books for Young Readers,Hardcover,457,2013,2013,7/12/15,10/24/14,,,read,,,,1,0
5821978,"The Summer I Turned Pretty (Summer, #1)",Jenny Han,"Han, Jenny",,1416968237,9781416968238,4,3.82,Simon  Schuster Books for Young Readers,Hardcover,276,2009,2009,7/11/15,11/26/14,,,read,"Really enjoyed the dreamlike quality, but don't like Belly at all. ",,,1,0
7728889,"The Diviners (The Diviners, #1)",Libba Bray,"Bray, Libba",,,,5,3.94,"Little, Brown Books for Young Readers",Hardcover,578,2012,2012,7/11/15,7/8/15,,,read,,,,1,0
